EVENT,BLOCK_TIMESTAMP,TX_ID,SENDER,ROUTE,SYMBOL,AMOUNT,AMOUNT_USD
Transfered,2022-07-28 05:27:45.000,582opTLLhZs2zp2VakJqpWxkZcZGpNVE6RgZm6efWsA89W917AveDKbVmwkScS3CBFpkK4nHfYvQ4FGYNe1hg69o,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,outbound,USDC,1426.3,1427.76
Transfered,2022-07-28 05:27:09.000,cYqXEst7PbZom41pTGjDw3WcsTkfaQTc2VKTSzrxwftxLEaxJYRBHPef95CUpn2qpvE6XEVLpThWZUBkWwKCovp,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,inbound,USDC,3798.82,3802.69
Transfered,2022-07-28 05:30:25.000,4H82r24pnzHSvtQRayQPeSRdRv6NM5SaSaua14iZ5qdnJjjST1H8vpVENGCPbn1fskxCXceNQtGE7CeL1kn2mgtf,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,inbound,USDC,224.5,224.73
Transfered,2022-07-28 05:30:25.000,4H82r24pnzHSvtQRayQPeSRdRv6NM5SaSaua14iZ5qdnJjjST1H8vpVENGCPbn1fskxCXceNQtGE7CeL1kn2mgtf,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,outbound,USDC,224.5,224.73
Transfered,2022-07-28 05:26:39.000,5kpvNHvbZgeqxBKhkZ3LtZ7xvJP65BBJB7enpMnJnAqaNSVBVoisSKigXyiRnsbCXik2W3vDB5Bq92tFDpJhvHac,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,inbound,USDC,6892.69,6899.71
Transfered,2022-07-28 05:11:56.000,LyUnvdY9KBQiVRFqmSzGUfCuPGqYX1xNHCWLWxWZ4MvgLcNis2Kui6T25Ayai5UzpTAFkSRSgriKb3pM8tAoeR5,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,inbound,USDC,10296502.48,10306991.65
Transfered,2022-07-28 05:27:18.000,LgFF8XeYGbDLz5zoGWmaSQGB2Cira7fnovj8aPw4KZsiAbCMD9H5jiHBqqxAHgaLBzLTrHvk7MhY83f9RQmJVi7,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,outbound,USDC,2845.41,2848.3
Transfered,2022-07-28 05:16:37.000,MDCa95iRsNnvD7qCTCHeWwz7impX6j9V27DVPNLVZAcpEiJcrzniVyw2Gvpeq4jDDY5zqdfj6ksdb5VUKCQsW8x,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,inbound,USDC,33985.12,34019.74
Transfered,2022-07-28 05:27:45.000,582opTLLhZs2zp2VakJqpWxkZcZGpNVE6RgZm6efWsA89W917AveDKbVmwkScS3CBFpkK4nHfYvQ4FGYNe1hg69o,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,inbound,USDC,1426.3,1427.76
Transfered,2022-07-28 05:27:27.000,5G3RyMKj1159REFtUBJwY3AbNR9YktjwhEhcNBLLzk3gstwWS84t3FfB1vpKDdPefrZBNB7N1s8j2paC6L6pVgNZ,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,inbound,USDC,2209.08,2211.33
Transfered,2022-07-28 05:27:18.000,LgFF8XeYGbDLz5zoGWmaSQGB2Cira7fnovj8aPw4KZsiAbCMD9H5jiHBqqxAHgaLBzLTrHvk7MhY83f9RQmJVi7,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,inbound,USDC,2845.41,2848.3
Transfered,2022-07-28 00:49:53.000,4svojLrBvAFEX7VCnAqadmEwRWvqFi4JRqsufJ7cR8AfchGfdhqCN8w83sjjm2twAQ3VBMjkatsL9fAnUYnqzGxs,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,inbound,USDC,1.19,1.19
Transfered,2022-07-28 05:16:18.000,23Rh6yLNy5JTDgWLWawPMWLtj5L1nbMsgB7AyYg3cKw9yfvmUHuWGDUiiuqgf4PrzCwi9gM2F9RFvv3VvVyLq3W1,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,outbound,USDC,18617.27,18636.24
Transfered,2022-07-28 00:49:53.000,4svojLrBvAFEX7VCnAqadmEwRWvqFi4JRqsufJ7cR8AfchGfdhqCN8w83sjjm2twAQ3VBMjkatsL9fAnUYnqzGxs,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,outbound,USDC,1.19,1.19
Transfered,2022-07-28 05:27:09.000,cYqXEst7PbZom41pTGjDw3WcsTkfaQTc2VKTSzrxwftxLEaxJYRBHPef95CUpn2qpvE6XEVLpThWZUBkWwKCovp,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,outbound,USDC,3798.82,3802.69
Transfered,2022-07-28 05:27:56.000,2pK4CYf45WUaa1HLcrAxxzqggXtkgBqHeSGhfKpWJRbgimiXf43ETF2ghNyHWdiiX4Pqm7A5Ny8odAXL98y81Hac,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,inbound,USDC,1196.57,1197.78
Transfered,2022-07-28 05:26:39.000,5kpvNHvbZgeqxBKhkZ3LtZ7xvJP65BBJB7enpMnJnAqaNSVBVoisSKigXyiRnsbCXik2W3vDB5Bq92tFDpJhvHac,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,outbound,USDC,6892.69,6899.71
Transfered,2022-07-28 05:27:36.000,ffzCcTA8aUv9YEnrhMfpmipdVp8VqHxJGHTGqdLvbRUdDsV29TaHXjDx8Dpj6BBQMyVbMoe32cT3YBzeDQwUTuZ,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,inbound,USDC,1714.64,1716.39
Transfered,2022-07-28 05:28:07.000,2FMFn9u9Ca4aYo9mosMUG2x93myAy9qdzwagCBZDFdZNqBKVpmBz3Lu5VFjoXdYkBupzqd3w4Hy4ABL21u67tfrP,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,inbound,USDC,990.21,991.22
Transfered,2022-07-28 00:50:12.000,5DvarZSU6XP8DZgZbsEHPsjhnQMDebVUtQxGbTzZLGDyK4UaHQrzyd8poRm9rFk7sP9FS1x6YKLmcEKwSkgkEtxK,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,outbound,SOL,0.03,1.22
Transfered,2022-07-28 00:49:53.000,4svojLrBvAFEX7VCnAqadmEwRWvqFi4JRqsufJ7cR8AfchGfdhqCN8w83sjjm2twAQ3VBMjkatsL9fAnUYnqzGxs,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,outbound,SOL,0.03,1.22
Transfered,2022-07-28 00:49:33.000,3kWwQfvFaT6uwXsAfiZ4zJLAVdQhPNHbL9d3TLV7rpXcRCWDZyogidEDBaqxsLCPHxqua2xow6zDibm5iF868X9q,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,outbound,SOL,0.03,1.22
Transfered,2022-07-28 05:30:25.000,4H82r24pnzHSvtQRayQPeSRdRv6NM5SaSaua14iZ5qdnJjjST1H8vpVENGCPbn1fskxCXceNQtGE7CeL1kn2mgtf,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,outbound,SOL,5.68,231
Transfered,2022-07-28 05:27:36.000,ffzCcTA8aUv9YEnrhMfpmipdVp8VqHxJGHTGqdLvbRUdDsV29TaHXjDx8Dpj6BBQMyVbMoe32cT3YBzeDQwUTuZ,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,inbound,USDCET,1714.52,1715.18
Transfered,2022-07-28 05:26:57.000,5TJ3AVt9YiJnyjZLYoCfkeVa6yjR1YNqionAPPVKJYXAZp8QTUviNvurRKmBjjBdCRFKpSi7QNSVew29xt2frKGn,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,inbound,USDCET,5448.48,5450.57
Transfered,2022-07-28 05:26:39.000,5kpvNHvbZgeqxBKhkZ3LtZ7xvJP65BBJB7enpMnJnAqaNSVBVoisSKigXyiRnsbCXik2W3vDB5Bq92tFDpJhvHac,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,inbound,USDCET,6892.24,6894.88
Transfered,2022-07-28 05:27:27.000,5G3RyMKj1159REFtUBJwY3AbNR9YktjwhEhcNBLLzk3gstwWS84t3FfB1vpKDdPefrZBNB7N1s8j2paC6L6pVgNZ,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,inbound,USDCET,2208.94,2209.78
Transfered,2022-07-28 05:16:18.000,23Rh6yLNy5JTDgWLWawPMWLtj5L1nbMsgB7AyYg3cKw9yfvmUHuWGDUiiuqgf4PrzCwi9gM2F9RFvv3VvVyLq3W1,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,inbound,USDCET,3279.56,3280.82
Transfered,2022-07-28 05:16:02.000,5yF3VH82Wa3TC4zxdzxmEq4jL3EvSPovHVLG3XASzjHNpiyeSt1t2FF6WrHN94hBJc4AAHb3sUWgsAsupSRuszF7,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,inbound,USDCET,3488542.02,3489879.45
Transfered,2022-07-28 05:28:07.000,2FMFn9u9Ca4aYo9mosMUG2x93myAy9qdzwagCBZDFdZNqBKVpmBz3Lu5VFjoXdYkBupzqd3w4Hy4ABL21u67tfrP,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,inbound,USDCET,990.14,990.52
Transfered,2022-07-28 05:27:18.000,LgFF8XeYGbDLz5zoGWmaSQGB2Cira7fnovj8aPw4KZsiAbCMD9H5jiHBqqxAHgaLBzLTrHvk7MhY83f9RQmJVi7,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,inbound,USDCET,2845.22,2846.31
Transfered,2022-07-28 05:30:25.000,4H82r24pnzHSvtQRayQPeSRdRv6NM5SaSaua14iZ5qdnJjjST1H8vpVENGCPbn1fskxCXceNQtGE7CeL1kn2mgtf,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,inbound,USDCET,224.5,224.59
Transfered,2022-07-28 05:16:18.000,23Rh6yLNy5JTDgWLWawPMWLtj5L1nbMsgB7AyYg3cKw9yfvmUHuWGDUiiuqgf4PrzCwi9gM2F9RFvv3VvVyLq3W1,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,inbound,USDCET,18584.22,18591.35
Transfered,2022-07-28 05:16:37.000,MDCa95iRsNnvD7qCTCHeWwz7impX6j9V27DVPNLVZAcpEiJcrzniVyw2Gvpeq4jDDY5zqdfj6ksdb5VUKCQsW8x,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,inbound,USDCET,33923.12,33936.13
Transfered,2022-07-28 05:27:45.000,582opTLLhZs2zp2VakJqpWxkZcZGpNVE6RgZm6efWsA89W917AveDKbVmwkScS3CBFpkK4nHfYvQ4FGYNe1hg69o,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,inbound,USDCET,1426.21,1426.75
Transfered,2022-07-28 05:27:09.000,cYqXEst7PbZom41pTGjDw3WcsTkfaQTc2VKTSzrxwftxLEaxJYRBHPef95CUpn2qpvE6XEVLpThWZUBkWwKCovp,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,inbound,USDCET,3798.57,3800.03
Transfered,2022-07-28 05:27:56.000,2pK4CYf45WUaa1HLcrAxxzqggXtkgBqHeSGhfKpWJRbgimiXf43ETF2ghNyHWdiiX4Pqm7A5Ny8odAXL98y81Hac,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,inbound,USDCET,1196.48,1196.94
Transfered,2022-07-28 05:16:37.000,MDCa95iRsNnvD7qCTCHeWwz7impX6j9V27DVPNLVZAcpEiJcrzniVyw2Gvpeq4jDDY5zqdfj6ksdb5VUKCQsW8x,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,outbound,USDH,33997.27,34000.7
Transfered,2022-07-28 00:50:12.000,5DvarZSU6XP8DZgZbsEHPsjhnQMDebVUtQxGbTzZLGDyK4UaHQrzyd8poRm9rFk7sP9FS1x6YKLmcEKwSkgkEtxK,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,inbound,USDH,1.19,1.19
Transfered,2022-07-28 05:14:13.000,iRkuCznhhimLLBBJyWqGB1PuHnKMFgQWqbjHVHMSaSxjoRcFo2x6BnE3Jb3Z7eeyHNJeaF2UymhYjwkrap7YG7s,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,inbound,USDH,33996.08,33999.51
Transfered,2022-07-28 00:49:33.000,3kWwQfvFaT6uwXsAfiZ4zJLAVdQhPNHbL9d3TLV7rpXcRCWDZyogidEDBaqxsLCPHxqua2xow6zDibm5iF868X9q,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,outbound,INF,0.03,1.22
Transfered,2022-07-28 00:49:33.000,3kWwQfvFaT6uwXsAfiZ4zJLAVdQhPNHbL9d3TLV7rpXcRCWDZyogidEDBaqxsLCPHxqua2xow6zDibm5iF868X9q,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,inbound,INF,0.03,1.22
Transfered,2022-07-28 00:50:12.000,5DvarZSU6XP8DZgZbsEHPsjhnQMDebVUtQxGbTzZLGDyK4UaHQrzyd8poRm9rFk7sP9FS1x6YKLmcEKwSkgkEtxK,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,outbound,HBB,5.58,1.18
Transfered,2022-07-28 00:50:12.000,5DvarZSU6XP8DZgZbsEHPsjhnQMDebVUtQxGbTzZLGDyK4UaHQrzyd8poRm9rFk7sP9FS1x6YKLmcEKwSkgkEtxK,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,inbound,HBB,5.58,1.18
Transfered,2022-07-28 05:27:56.000,2pK4CYf45WUaa1HLcrAxxzqggXtkgBqHeSGhfKpWJRbgimiXf43ETF2ghNyHWdiiX4Pqm7A5Ny8odAXL98y81Hac,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,outbound,ANA,1000,3778.4
Transfered,2022-07-28 05:27:45.000,582opTLLhZs2zp2VakJqpWxkZcZGpNVE6RgZm6efWsA89W917AveDKbVmwkScS3CBFpkK4nHfYvQ4FGYNe1hg69o,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,outbound,ANA,1000,3778.4
Transfered,2022-07-28 05:27:27.000,5G3RyMKj1159REFtUBJwY3AbNR9YktjwhEhcNBLLzk3gstwWS84t3FfB1vpKDdPefrZBNB7N1s8j2paC6L6pVgNZ,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,outbound,ANA,1000,3778.4
Transfered,2022-07-28 05:28:34.000,2hbJEQABZ5JdUV5cLdnveoigGsCLGyyHwJCpEe1AdxDCoAFJFfZz34zmj2H8wdtQRD3go3bCKgCBQahhdT8WhSjB,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,outbound,ANA,382160.44,1443953.56
Transfered,2022-07-28 05:27:18.000,LgFF8XeYGbDLz5zoGWmaSQGB2Cira7fnovj8aPw4KZsiAbCMD9H5jiHBqqxAHgaLBzLTrHvk7MhY83f9RQmJVi7,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,outbound,ANA,1000,3778.4
Transfered,2022-07-28 05:11:56.000,LyUnvdY9KBQiVRFqmSzGUfCuPGqYX1xNHCWLWxWZ4MvgLcNis2Kui6T25Ayai5UzpTAFkSRSgriKb3pM8tAoeR5,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,outbound,ANA,1878.49,7097.68
Transfered,2022-07-28 05:11:56.000,LyUnvdY9KBQiVRFqmSzGUfCuPGqYX1xNHCWLWxWZ4MvgLcNis2Kui6T25Ayai5UzpTAFkSRSgriKb3pM8tAoeR5,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,outbound,ANA,461.96,1745.47
Transfered,2022-07-28 05:28:07.000,2FMFn9u9Ca4aYo9mosMUG2x93myAy9qdzwagCBZDFdZNqBKVpmBz3Lu5VFjoXdYkBupzqd3w4Hy4ABL21u67tfrP,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,outbound,ANA,1000,3778.4
Transfered,2022-07-28 05:27:36.000,ffzCcTA8aUv9YEnrhMfpmipdVp8VqHxJGHTGqdLvbRUdDsV29TaHXjDx8Dpj6BBQMyVbMoe32cT3YBzeDQwUTuZ,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,outbound,ANA,1000,3778.4
Transfered,2022-07-28 05:26:57.000,5TJ3AVt9YiJnyjZLYoCfkeVa6yjR1YNqionAPPVKJYXAZp8QTUviNvurRKmBjjBdCRFKpSi7QNSVew29xt2frKGn,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,outbound,ANA,1000,3778.4
Transfered,2022-07-28 05:27:09.000,cYqXEst7PbZom41pTGjDw3WcsTkfaQTc2VKTSzrxwftxLEaxJYRBHPef95CUpn2qpvE6XEVLpThWZUBkWwKCovp,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,outbound,ANA,1000,3778.4
Transfered,2022-07-28 05:26:39.000,5kpvNHvbZgeqxBKhkZ3LtZ7xvJP65BBJB7enpMnJnAqaNSVBVoisSKigXyiRnsbCXik2W3vDB5Bq92tFDpJhvHac,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,outbound,ANA,1000,3778.4
Transfered,2022-07-28 05:14:13.000,iRkuCznhhimLLBBJyWqGB1PuHnKMFgQWqbjHVHMSaSxjoRcFo2x6BnE3Jb3Z7eeyHNJeaF2UymhYjwkrap7YG7s,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,outbound,ANA,6.21,23.46
Transfered,2022-07-28 00:49:53.000,4svojLrBvAFEX7VCnAqadmEwRWvqFi4JRqsufJ7cR8AfchGfdhqCN8w83sjjm2twAQ3VBMjkatsL9fAnUYnqzGxs,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,inbound,USDT,1.19,1.19
Transfered,2022-07-28 05:11:56.000,LyUnvdY9KBQiVRFqmSzGUfCuPGqYX1xNHCWLWxWZ4MvgLcNis2Kui6T25Ayai5UzpTAFkSRSgriKb3pM8tAoeR5,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,inbound,USDT,3490563.7,3491350.38
Transfered,2022-07-28 05:16:02.000,5yF3VH82Wa3TC4zxdzxmEq4jL3EvSPovHVLG3XASzjHNpiyeSt1t2FF6WrHN94hBJc4AAHb3sUWgsAsupSRuszF7,76w4SBe2of2wWUsx2FjkkwD29rRznfvEkBa1upSbTAWH,outbound,USDT,3490564.89,3491351.57
﻿
